ID,rodata,data,hora,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,arrecadacao,id_mandante,id_visitante
6212,9,2018-06-03,16:00,4-2-3-1,3-4-2-1,E. Alves Moreira,F. Diniz Silva,America-MG,Estádio Raimundo Sampaio,3,1,MG,PR,0.0,46,15
6213,9,2018-06-03,16:00,4-3-3,4-2-3-1,J. Ribeiro Ventura,V. Carmo Mancini,Santos,Estádio Urbano Caldeira,5,2,SP,BA,0.0,28,21
6211,9,2018-06-03,16:01,4-2-3-1,4-2-3-1,A. Ferreira,Renato Gaúcho,Gremio,Itaipava Arena Fonte Nova,0,2,BA,RS,0.0,37,6
6214,9,2018-06-03,18:59,4-2-3-1,4-2-3-1,J. de Amorim Campos,L. Venker de Menezes,Cruzeiro,Arena Castelão,0,1,CE,MG,0.0,27,30
6215,9,2018-06-04,20:01,4-2-3-1,3-4-1-2,Ademir Fesan,A. da Silva Braga,Parana,Vila Capanema,2,1,PR,RJ,0.0,39,9
6216,10,2018-06-05,21:30,4-1-4-1,4-2-3-1,D. Aguirre Camblor,O. Hellmann,-, Morumbi,0,0,SP,RS,0.0,2,10
6218,10,2018-06-06,19:29,4-2-3-1,3-4-1-2,A. Valentim do Carmo Neto,L. Cirne Lima de Lorenzi,-,Estádio Nilton Santos,0,0,RJ,CE,0.0,7,27
6217,10,2018-06-06,19:31,4-2-3-1,4-2-3-1,V. Carmo Mancini,G. Kleina,Vitoria, Barradão,1,0,BA,SC,0.0,21,20
6220,10,2018-06-06,21:00,4-2-3-1,3-4-3,C. dos Santos Oliveira,F. Diniz Silva,Sport,Adelmar da Costa Carvalho,1,0,PE,PR,0.0,18,15
6219,10,2018-06-06,21:01,4-3-3,4-3-3,O. Loss,J. Ribeiro Ventura,-,Neo Química Arena,1,1,SP,SP,0.0,8,28
6221,10,2018-06-06,21:45,4-2-3-1,4-2-3-1,Renato Gaúcho,R. Machado Marques,Palmeiras,Arena do Grêmio,0,2,RS,SP,0.0,6,38
6222,10,2018-06-06,21:45,4-2-3-1,4-2-3-1,L. Venker de Menezes,V. de Morais Filho,-, Mineirão,1,1,MG,RJ,0.0,30,12
6223,10,2018-06-07,20:00,4-2-3-1,4-1-4-1,Ademir Fesan,C. Prates,Parana,Vila Capanema,1,0,PR,BA,0.0,39,37
6224,10,2018-06-07,20:00,5-4-1,4-1-4-1,A. da Silva Braga,M. Nogueira Barbieri,Flamengo,Estádio Nacional de Brasília,0,2,RJ,RJ,0.0,9,41
6225,10,2018-06-07,20:59,4-2-3-1,4-2-3-1,E. Alves Moreira,T. Mendes Larghi,Atletico-MG,Estádio Raimundo Sampaio,1,3,MG,MG,0.0,46,35
6226,11,2018-06-09,16:01,3-4-2-1,4-4-1-1,F. Diniz Silva,D. Aguirre Camblor,Sao Paulo,Estádio Joaquim Américo Guimarães,0,1,PR,SP,0.0,15,2
6228,11,2018-06-09,19:00,4-2-3-1,4-2-3-1,J. de Amorim Campos,C. dos Santos Oliveira,Vasco,Estádio Vasco da Gama,3,2,RJ,PE,0.0,12,18
6227,11,2018-06-09,20:18,4-1-4-1,4-2-3-1,G. Kleina,L. Venker de Menezes,Chapecoense,Arena Condá,2,0,SC,MG,0.0,20,30
6229,11,2018-06-09,21:01,4-2-3-1,4-2-3-1,O. Loss,V. Carmo Mancini,-,Neo Química Arena,0,0,SP,BA,0.0,8,21
6232,11,2018-06-10,15:59,4-2-3-1,4-2-3-1,Renato Gaúcho,E. Alves Moreira,Gremio,Arena do Grêmio,1,0,RS,MG,0.0,6,46
6230,11,2018-06-10,16:00,4-2-3-1,3-4-2-1,T. Mendes Larghi,A. da Silva Braga,Atletico-MG,Estádio Raimundo Sampaio,5,2,MG,RJ,0.0,35,9
6231,11,2018-06-10,16:00,4-2-3-1,4-2-3-1,C. Prates,A. Valentim do Carmo Neto,-,Itaipava Arena Fonte Nova,3,3,BA,RJ,0.0,37,7
6233,11,2018-06-10,16:00,4-5-1,4-2-3-1,L. Cirne Lima de Lorenzi,R. Machado Marques,-,Arena Castelão,2,2,CE,SP,0.0,27,38
6235,11,2018-06-10,18:59,4-3-3,4-2-3-1,J. Ribeiro Ventura,O. Hellmann,Internacional,Estádio Urbano Caldeira,1,2,SP,RS,0.0,28,10
6234,11,2018-06-10,19:00,4-1-4-1,4-1-4-1,M. Nogueira Barbieri,Ademir Fesan,Flamengo, Maracanã,2,0,RJ,PR,0.0,41,39
6236,12,2018-06-12,21:31,4-2-3-1,4-2-3-1,D. Aguirre Camblor,V. Carmo Mancini,Sao Paulo, Morumbi,3,0,SP,BA,0.0,2,21
6237,12,2018-06-13,16:01,4-2-3-1,4-1-4-1,E. Alves Moreira,G. Kleina,-,Estádio Raimundo Sampaio,0,0,MG,SC,0.0,46,20
6238,12,2018-06-13,19:00,5-4-1,4-4-2,A. da Silva Braga,J. Ribeiro Ventura,Santos, Maracanã,0,1,RJ,SP,0.0,9,28
6239,12,2018-06-13,19:31,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,Renato Gaúcho,-,Adelmar da Costa Carvalho,0,0,PE,RS,0.0,18,6
6240,12,2018-06-13,19:31,4-1-4-1,4-4-2,Ademir Fesan,L. Venker de Menezes,-,Vila Capanema,1,1,PR,MG,0.0,39,30
6241,12,2018-06-13,20:59,4-2-3-1,4-1-4-1,R. Machado Marques,M. Nogueira Barbieri,-,Allianz Parque,1,1,SP,RJ,0.0,38,41
6242,12,2018-06-13,21:00,4-2-3-1,3-4-2-1,A. Valentim do Carmo Neto,F. Diniz Silva,Botafogo-RJ,Estádio Nilton Santos,2,0,RJ,PR,0.0,7,15
6243,12,2018-06-13,21:44,4-2-3-1,4-2-3-1,C. Prates,O. Loss,Bahia,Itaipava Arena Fonte Nova,1,0,BA,SP,0.0,37,8
6244,12,2018-06-13,21:44,4-2-2-2,4-2-3-1,O. Hellmann,J. de Amorim Campos,Internacional,Estádio José Pinheiro Borda,3,1,RS,RJ,0.0,10,12
6245,12,2018-06-13,21:45,4-1-4-1,5-4-1,T. Mendes Larghi,L. Cirne Lima de Lorenzi,Atletico-MG,Estádio Raimundo Sampaio,2,1,MG,CE,0.0,35,27
6246,13,2018-07-18,19:33,4-2-3-1,4-2-3-1,L. Cirne Lima de Lorenzi,C. dos Santos Oliveira,Ceara,Estádio Presidente Vargas,1,0,CE,PE,0.0,27,18
6247,13,2018-07-18,21:00,4-2-3-1,4-1-4-1,V. Carmo Mancini,Ademir Fesan,Vitoria, Barradão,1,0,BA,PR,0.0,21,39
6249,13,2018-07-18,21:45,4-2-3-1,4-2-3-1,Renato Gaúcho,T. Mendes Larghi,Gremio,Arena do Grêmio,2,0,RS,MG,0.0,6,35
6248,13,2018-07-18,21:46,4-2-3-1,4-2-3-1,O. Loss,M. Dias de Castro,Corinthians,Neo Química Arena,2,0,SP,RJ,0.0,8,7
6250,13,2018-07-18,21:46,4-3-3,4-4-1-1,M. Nogueira Barbieri,D. Aguirre Camblor,Sao Paulo, Maracanã,0,1,RJ,SP,0.0,41,2
6251,13,2018-07-19,19:30,4-1-4-1,4-2-3-1,G. Kleina,E. Alves Moreira,-,Arena Condá,1,1,SC,BA,0.0,20,37
6252,13,2018-07-19,19:31,4-2-3-1,4-2-3-1,L. Venker de Menezes,S. Drubscky de Campos,Cruzeiro, Mineirão,3,1,MG,MG,0.0,30,46
6253,13,2018-07-19,20:01,4-2-3-1,4-2-3-1,J. de Amorim Campos,M. de Oliveira Santos,-,Estádio Vasco da Gama,1,1,RJ,RJ,0.0,12,9
6254,13,2018-07-19,20:01,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,R. Machado Marques,-,Estádio Municipal Paulo Machado de Carvalho,1,1,SP,SP,0.0,28,38
6255,13,2018-07-19,20:59,4-2-3-1,4-3-3,T. Retzalff Nunes,O. Hellmann,-,Estádio Joaquim Américo Guimarães,2,2,PR,RS,0.0,15,10
6256,14,2018-07-21,19:00,4-3-3,4-3-3,M. Nogueira Barbieri,M. Dias de Castro,Flamengo, Maracanã,2,0,RJ,RJ,0.0,41,7
6257,14,2018-07-21,21:02,4-2-3-1,4-2-3-1,D. Aguirre Camblor,O. Loss,Sao Paulo, Morumbi,3,1,SP,SP,0.0,2,8
6261,14,2018-07-22,15:59,4-2-3-1,4-2-3-1,E. Alves Moreira,V. Carmo Mancini,Bahia,Itaipava Arena Fonte Nova,4,1,BA,BA,0.0,37,21
6258,14,2018-07-22,16:00,4-2-3-1,4-2-3-1,J. de Amorim Campos,Renato Gaúcho,Vasco,Estádio Vasco da Gama,1,0,RJ,RS,0.0,12,6
6262,14,2018-07-22,16:00,4-1-4-1,4-3-2-1,C. dos Santos Oliveira,M. de Oliveira Santos,Fluminense,Adelmar da Costa Carvalho,1,2,PE,RJ,0.0,18,9
6259,14,2018-07-22,16:01,4-2-3-1,4-2-3-1,R. Machado Marques,T. Mendes Larghi,Palmeiras,Allianz Parque,3,2,SP,MG,0.0,38,35
6260,14,2018-07-22,16:01,4-1-4-1,4-3-3,Ademir Fesan,S. Drubscky de Campos,Parana,Vila Capanema,1,0,PR,MG,0.0,39,46
6263,14,2018-07-22,18:59,4-2-3-1,4-2-3-1,L. Venker de Menezes,T. Retzalff Nunes,Cruzeiro, Mineirão,2,1,MG,PR,0.0,30,15
6264,14,2018-07-22,19:01,4-1-4-1,4-2-3-1,G. Kleina,J. Ribeiro Ventura,-,Arena Condá,0,0,SC,SP,0.0,20,28
6265,14,2018-07-23,20:00,4-2-3-1,4-4-2,O. Hellmann,L. Cirne Lima de Lorenzi,Internacional,Estádio José Pinheiro Borda,1,0,RS,CE,0.0,10,27
6266,15,2018-07-25,19:30,4-3-3,4-2-3-1,M. de Oliveira Santos,R. Machado Marques,Fluminense, Maracanã,1,0,RJ,SP,0.0,9,38
6267,15,2018-07-25,21:00,4-3-3,4-1-4-1,T. Mendes Larghi,Ademir Fesan,Atletico-MG,Estádio Raimundo Sampaio,2,0,MG,PR,0.0,35,39
6268,15,2018-07-25,21:46,4-2-3-1,4-2-3-1,O. Loss,L. Venker de Menezes,Corinthians,Neo Química Arena,2,0,SP,MG,0.0,8,30
6269,15,2018-07-25,21:47,4-2-3-1,4-1-4-1,S. Bernardino,M. Nogueira Barbieri,-,Estádio Urbano Caldeira,1,1,SP,RJ,0.0,28,41
6270,15,2018-07-26,19:30,4-3-3,4-1-4-1,M. Dias de Castro,G. Kleina,Botafogo-RJ,Estádio Nilton Santos,1,0,RJ,SC,0.0,7,20
6271,15,2018-07-26,19:30,4-2-3-1,4-2-3-1,V. Carmo Mancini,C. dos Santos Oliveira,Vitoria, Barradão,1,0,BA,PE,0.0,21,18
6272,15,2018-07-26,19:30,4-2-3-1,4-2-3-1,Renato Gaúcho,D. Aguirre Camblor,Gremio,Arena do Grêmio,2,1,RS,SP,0.0,6,2
6273,15,2018-07-26,20:00,4-2-3-1,4-2-3-1,A. Batista,O. Hellmann,America-MG,Estádio Raimundo Sampaio,2,1,MG,RS,0.0,46,10
6276,16,2018-07-28,16:01,4-2-3-1,4-2-3-1,L. Cirne Lima de Lorenzi,M. de Oliveira Santos,Ceara,Estádio Presidente Vargas,1,0,CE,RJ,0.0,27,9
6277,16,2018-07-29,11:00,4-2-3-1,4-1-4-1,L. Scolari,Ademir Fesan,Palmeiras,Allianz Parque,3,0,SP,PR,0.0,38,39
6278,16,2018-07-29,11:00,4-2-3-1,4-2-3-1,J. de Amorim Campos,O. Loss,Corinthians,Estádio Nacional de Brasília,1,4,RJ,SP,0.0,12,8
6282,16,2018-07-29,15:59,4-2-3-1,4-2-3-1,L. Venker de Menezes,D. Aguirre Camblor,Sao Paulo, Mineirão,0,2,MG,SP,0.0,30,2
6279,16,2018-07-29,16:00,4-1-4-1,4-2-3-1,M. Nogueira Barbieri,C. dos Santos Oliveira,Flamengo, Maracanã,4,1,RJ,PE,0.0,41,18
6280,16,2018-07-29,16:00,4-2-3-1,4-2-3-1,T. Retzalff Nunes,V. Carmo Mancini,Athletico-PR,Estádio Joaquim Américo Guimarães,4,0,PR,BA,0.0,15,21
6281,16,2018-07-29,16:00,4-3-3,4-2-3-1,O. Hellmann,M. Dias de Castro,Internacional,Estádio José Pinheiro Borda,3,0,RS,RJ,0.0,10,7
6283,16,2018-07-29,19:00,4-2-3-1,4-2-4-0,S. Bernardino,A. Batista,America-MG,Estádio Urbano Caldeira,0,1,SP,MG,0.0,28,46
6284,16,2018-07-29,19:00,4-2-3-1,4-2-3-1,G. Kleina,Renato Gaúcho,-,Arena Condá,1,1,SC,RS,0.0,20,6
6285,16,2018-07-30,20:00,4-2-3-1,4-1-4-1,E. Alves Moreira,T. Mendes Larghi,-,Itaipava Arena Fonte Nova,2,2,BA,MG,0.0,37,35
6286,17,2018-08-04,16:02,4-2-3-1,4-3-3,B. Lazaroni,A. Stival,-,Estádio Nilton Santos,0,0,RJ,SP,0.0,7,28
6287,17,2018-08-04,19:00,4-2-3-1,4-1-4-1,Renato Gaúcho,M. Nogueira Barbieri,Gremio,Arena do Grêmio,2,0,RS,RJ,0.0,6,41
6288,17,2018-08-04,21:00,4-2-3-1,4-2-3-1,O. Loss,T. Retzalff Nunes,-,Neo Química Arena,0,0,SP,PR,0.0,8,15
6289,17,2018-08-05,15:59,4-3-2-1,4-4-2,J. Burse,L. Venker de Menezes,-, Barradão,1,1,BA,MG,0.0,21,30
6291,17,2018-08-05,16:00,4-1-4-1,4-1-4-1,A. Batista,L. Scolari,-,Estádio Raimundo Sampaio,0,0,MG,SP,0.0,46,38
6292,17,2018-08-05,16:00,4-2-3-1,4-2-3-1,D. Aguirre Camblor,J. de Amorim Campos,Sao Paulo, Morumbi,2,1,SP,RJ,0.0,2,12
6290,17,2018-08-05,16:01,4-1-4-1,4-2-3-1,Ademir Fesan,L. Cirne Lima de Lorenzi,Ceara,Vila Capanema,0,1,PR,CE,0.0,39,27
6293,17,2018-08-05,19:00,4-2-3-1,4-2-3-1,M. de Oliveira Santos,E. Alves Moreira,-, Maracanã,1,1,RJ,BA,0.0,9,37
6294,17,2018-08-05,19:01,4-2-3-1,4-1-4-1,C. dos Santos Oliveira,G. Kleina,-,Adelmar da Costa Carvalho,1,1,PE,SC,0.0,18,20
6295,17,2018-08-06,19:59,4-3-3,4-3-3,T. Mendes Larghi,O. Hellmann,Internacional,Estádio Raimundo Sampaio,0,1,MG,RS,0.0,35,10
6296,20,2018-08-08,19:30,4-2-3-1,4-3-3,L. Cirne Lima de Lorenzi,A. Stival,-,Estádio Presidente Vargas,1,1,CE,SP,0.0,27,28
6306,18,2018-08-11,16:00,4-2-2-2,4-2-3-1,L. Cirne Lima de Lorenzi,T. Retzalff Nunes,-,Estádio Presidente Vargas,0,0,CE,PR,0.0,27,15
6307,18,2018-08-11,19:00,4-2-3-1,3-5-2,E. Alves Moreira,A. Batista,Bahia,Itaipava Arena Fonte Nova,1,0,BA,MG,0.0,37,46
6308,18,2018-08-12,11:00,4-2-3-1,4-2-3-1,Ademir Fesan,J. Mannarino,-,Vila Capanema,1,1,PR,RJ,0.0,39,7
6309,18,2018-08-12,11:01,4-2-3-1,4-3-3,T. Mendes Larghi,A. Stival,Atletico-MG,Estádio Raimundo Sampaio,3,1,MG,SP,0.0,35,28
6311,18,2018-08-12,16:00,4-1-4-1,4-2-3-1,M. Nogueira Barbieri,L. Venker de Menezes,Flamengo, Maracanã,1,0,RJ,MG,0.0,41,30
6312,18,2018-08-12,16:00,4-1-4-1,4-2-3-1,A. Ferreira,O. Loss,Chapecoense,Arena Condá,2,1,SC,SP,0.0,20,8
6310,18,2018-08-12,16:01,4-2-3-1,4-2-3-1,C. dos Santos Oliveira,D. Aguirre Camblor,Sao Paulo,Adelmar da Costa Carvalho,1,3,PE,SP,0.0,18,2
6313,18,2018-08-12,19:00,4-2-3-1,4-3-2-1,Renato Gaúcho,J. Burse,Gremio,Arena do Grêmio,4,0,RS,BA,0.0,6,21
6314,18,2018-08-12,19:00,4-2-3-1,4-2-3-1,L. Scolari,J. de Amorim Campos,Palmeiras,Allianz Parque,1,0,SP,RJ,0.0,38,12
6315,18,2018-08-13,20:00,4-1-4-1,4-2-3-1,M. de Oliveira Santos,O. Hellmann,Internacional, Maracanã,0,3,RJ,RS,0.0,9,10
6316,19,2018-08-18,15:59,4-3-3,4-2-3-1,A. Stival,E. Baptista,Santos,Estádio Urbano Caldeira,3,0,SP,PE,0.0,28,18
6317,19,2018-08-18,19:01,4-2-3-1,4-2-3-1,O. Loss,Renato Gaúcho,Gremio,Neo Química Arena,0,1,SP,RS,0.0,8,6
6318,19,2018-08-19,10:59,4-2-3-1,4-2-3-1,T. Retzalff Nunes,M. Nogueira Barbieri,Athletico-PR,Estádio Joaquim Américo Guimarães,3,0,PR,RJ,0.0,15,41
6319,19,2018-08-19,10:59,4-2-3-1,4-4-1-1,O. Hellmann,Ademir Fesan,Internacional,Estádio José Pinheiro Borda,1,0,RS,PR,0.0,10,39
